signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
stress_index,ZN_return,3,10,1.5,long_short,781,167,100,1.8505377337984114e-06,0.001819971303108752,0.01614112033637625,0.00015364812714691034,0.2950375349318066,-0.07352324587570225,0.49
stress_index,ZN_return,2,10,1.0,long_short,781,322,251,1.248544302092676e-06,0.002561505908432669,0.007737646155667462,-0.0015814977674256658,0.2950375349318066,-0.09142905167939319,0.4940239043824701
stress_index,ZN_return,5,40,2.0,long_short,781,65,46,-4.21755227637137e-07,0.001179314864244699,-0.0056771578836189475,-0.0008705831749790116,0.2950375349318066,-0.04192981385234751,0.5217391304347826
stress_index,ZN_return,3,40,1.0,long_short,781,248,223,-3.6468663780836487e-06,0.0024919269519689553,-0.02323190451502222,-0.005255249020876818,0.2950375349318066,-0.055634387315381284,0.484304932735426
stress_index,ZN_return,7,10,1.0,long_only,781,140,105,-2.5896241868861765e-06,0.001667946338292687,-0.024646482073153092,-0.00310311766134741,0.2950375349318066,-0.046169979778656334,0.5428571428571428
stress_index,ZN_return,7,20,0.5,short_only,781,205,209,-7.212968011958588e-06,0.0022073540511376322,-0.05187310906776637,-0.007504493460065098,0.2950375349318066,-0.05428762998149328,0.49760765550239233
stress_index,ZN_return,5,40,2.0,short_only,781,57,42,-5.177914145040721e-06,0.0011540095690137063,-0.07122717266303015,-0.004552166386458167,0.2950375349318066,-0.042072413275801135,0.5238095238095238
stress_index,ZN_return,1,20,0.5,long_short,781,372,481,-1.6505802467876906e-05,0.0034768941799332358,-0.075360789704098,-0.01744996703892121,0.2950375349318066,-0.13157942248613086,0.4802494802494803
stress_index,ZN_return,2,40,2.0,long_only,781,8,4,-3.8480271177953905e-06,0.0005512229131544394,-0.11081821037145605,-0.0031190586403374576,0.2950375349318066,-0.01645069190826287,0.5
stress_index,ZN_return,1,40,1.5,long_short,781,132,105,-1.068820886630509e-05,0.0014688086522190063,-0.11551542501429563,-0.009146228362926445,0.2950375349318066,-0.060928393578395856,0.47619047619047616
stress_index,ZN_return,2,10,2.0,long_short,781,66,37,-6.430417554355179e-06,0.0008686467469001951,-0.11751579616805552,-0.005302846042328446,0.2950375349318066,-0.034387438482463395,0.5675675675675675
stress_index,ZN_return,3,10,2.0,long_short,781,66,37,-8.441292784533862e-06,0.0011150210741851644,-0.12017832829616139,-0.007053071785861675,0.2950375349318066,-0.032709064521585285,0.5405405405405406
stress_index,ZN_return,3,20,2.0,long_only,781,4,2,-7.922486673685021e-07,0.00010312438239375884,-0.1219552293099355,-0.0006227025397946839,0.2950375349318066,-0.0023223416333658653,0.5
stress_index,ZN_return,3,10,1.5,short_only,781,127,74,-1.342994263328328e-05,0.0016230459968650534,-0.13135409001899942,-0.011450211384342546,0.2950375349318066,-0.07723841563184852,0.4594594594594595
stress_index,ZN_return,7,40,1.5,long_only,781,40,30,-7.08573320227401e-06,0.0008554786549427373,-0.1314849024095772,-0.005802749636709015,0.2950375349318066,-0.01728747093195948,0.5333333333333333
stress_index,ZN_return,3,10,0.5,long_short,781,410,476,-3.069888272426555e-05,0.0036635941970333463,-0.13301955104369506,-0.028785328844174618,0.2950375349318066,-0.1099529469820748,0.46218487394957986
stress_index,ZN_return,2,40,0.5,long_short,781,329,463,-3.093217767015958e-05,0.0036477302396346945,-0.13461332540824628,-0.02892060728871193,0.2950375349318066,-0.14709874787166988,0.4946004319654428
